frame,abstime,reltime,Tow 1 [C],Tow 2 [C],Tow 3 [C],Tow 4 [C],Tow 5 [C],Tow 6 [C],Tow 7 [C],Tow 8 [C]
111,2019-06-27 14:49:01.909000,3.733000,3.375923e+02,2.009759e+02,3.638549e+02,2.897888e+02,3.786843e+02,2.150555e+02,3.907677e+02,1.318629e+02
112,2019-06-27 14:49:01.943000,3.767000,3.368456e+02,2.034944e+02,3.579531e+02,2.919196e+02,3.771042e+02,2.267883e+02,3.939640e+02,1.330581e+02
113,2019-06-27 14:49:01.976000,3.800000,3.342215e+02,2.104453e+02,3.534748e+02,2.913203e+02,3.708974e+02,2.251242e+02,4.001059e+02,1.354021e+02
114,2019-06-27 14:49:02.009000,3.833000,3.362857e+02,2.089829e+02,3.534814e+02,2.860855e+02,3.681625e+02,2.213743e+02,3.964000e+02,1.358638e+02
115,2019-06-27 14:49:02.043000,3.867000,3.373494e+02,2.051149e+02,3.586671e+02,2.861753e+02,3.674720e+02,2.113401e+02,3.907547e+02,1.358738e+02
116,2019-06-27 14:49:02.076000,3.900000,3.508161e+02,2.033174e+02,3.584444e+02,2.827506e+02,3.660321e+02,2.121081e+02,3.919639e+02,1.358584e+02
117,2019-06-27 14:49:02.109000,3.933000,3.471925e+02,2.022129e+02,3.568719e+02,2.841169e+02,3.656021e+02,2.222779e+02,3.990334e+02,1.371615e+02
118,2019-06-27 14:49:02.143000,3.967000,3.401029e+02,2.042517e+02,3.548399e+02,2.818431e+02,3.665989e+02,2.277682e+02,3.860728e+02,1.373555e+02
119,2019-06-27 14:49:02.176000,4.000000,3.397806e+02,2.067841e+02,3.565370e+02,2.767307e+02,3.659891e+02,2.407712e+02,3.798802e+02,1.373284e+02
120,2019-06-27 14:49:02.209000,4.033000,3.433471e+02,2.087157e+02,3.648298e+02,2.751207e+02,3.602846e+02,2.400444e+02,3.828520e+02,1.376877e+02
121,2019-06-27 14:49:02.243000,4.067000,3.479816e+02,2.066096e+02,3.663894e+02,2.716870e+02,3.554151e+02,2.377750e+02,3.889518e+02,1.408122e+02
122,2019-06-27 14:49:02.276000,4.100000,3.416390e+02,2.046835e+02,3.657872e+02,2.720757e+02,3.601041e+02,2.249387e+02,3.879039e+02,1.410074e+02
123,2019-06-27 14:49:02.309000,4.133000,3.424687e+02,2.032928e+02,3.661473e+02,2.706516e+02,3.655514e+02,2.211540e+02,3.874533e+02,1.396766e+02
124,2019-06-27 14:49:02.343000,4.167000,3.442687e+02,2.057420e+02,3.657616e+02,2.666968e+02,3.669094e+02,2.180978e+02,3.920968e+02,1.379396e+02
125,2019-06-27 14:49:02.376000,4.200000,3.439520e+02,2.153518e+02,3.656514e+02,2.720611e+02,3.648087e+02,2.170765e+02,3.880465e+02,1.374270e+02
126,2019-06-27 14:49:02.409000,4.233000,3.436718e+02,2.213801e+02,3.726847e+02,2.720208e+02,3.594597e+02,2.150560e+02,3.889887e+02,1.376958e+02
127,2019-06-27 14:49:02.443000,4.267000,3.410793e+02,2.197841e+02,3.798675e+02,2.742941e+02,3.596580e+02,2.057520e+02,3.942996e+02,1.380224e+02
128,2019-06-27 14:49:02.476000,4.300000,3.444702e+02,2.164247e+02,3.865345e+02,2.733969e+02,3.595110e+02,1.976998e+02,3.859860e+02,1.382346e+02
129,2019-06-27 14:49:02.509000,4.333000,3.573588e+02,2.120691e+02,3.893806e+02,2.695590e+02,3.592344e+02,1.950217e+02,3.854130e+02,1.392541e+02
130,2019-06-27 14:49:02.543000,4.367000,3.538034e+02,2.107173e+02,3.840094e+02,2.678363e+02,3.603401e+02,1.980462e+02,3.878590e+02,1.405372e+02
131,2019-06-27 14:49:02.576000,4.400000,3.509681e+02,2.077869e+02,3.817403e+02,2.497892e+02,3.606487e+02,1.881803e+02,3.856965e+02,1.407872e+02
132,2019-06-27 14:49:02.609000,4.433000,3.613414e+02,2.058547e+02,3.920207e+02,2.457864e+02,3.614232e+02,1.836836e+02,3.846453e+02,1.399256e+02
133,2019-06-27 14:49:02.643000,4.467000,3.673284e+02,2.144326e+02,3.935116e+02,2.387380e+02,3.594037e+02,1.824976e+02,3.824861e+02,1.388304e+02
134,2019-06-27 14:49:02.676000,4.500000,3.584855e+02,2.494121e+02,3.971827e+02,2.341045e+02,3.601597e+02,1.824511e+02,3.825010e+02,1.355691e+02
135,2019-06-27 14:49:02.709000,4.533000,3.573021e+02,2.089126e+02,4.024369e+02,2.289866e+02,3.590220e+02,1.813079e+02,3.821716e+02,1.330750e+02
136,2019-06-27 14:49:02.743000,4.567000,3.604198e+02,2.059106e+02,4.000817e+02,2.302732e+02,3.583478e+02,1.809449e+02,3.812608e+02,1.309091e+02
137,2019-06-27 14:49:02.776000,4.600000,3.552869e+02,2.064101e+02,3.969547e+02,2.390011e+02,3.587801e+02,1.808391e+02,3.812584e+02,1.293382e+02
138,2019-06-27 14:49:02.809000,4.633000,3.494206e+02,2.069364e+02,3.929887e+02,2.427971e+02,3.624069e+02,1.850094e+02,3.800177e+02,1.383915e+02
